Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,Season,RemodelAge,GarageAgeInv,GarageIdx,HouseAge,LargeHouse,SQFperRoom,HasPool,PrchSQ,time_index,neighborhood_index
1675,120,RL,47.0,6904,Pave,,IR1,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,8.0,240.0,3,2,PConc,3.0,2.0,3.0,3.0,836.0,1.0,0.0,522.0,1358.0,GasA,3,1,SBrkr,1358,0,0,1358,0.0,0.0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,3.0,2.0,484.0,2.0,2.0,2,192,36,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,213000,2716.0,False,True,2,4,0.2,1.2000000000000002,4,False,452.6666666666667,False,36,0.9564583358714984,1.264241649599429
1676,120,RL,34.0,5122,Pave,,IR1,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,8.0,135.0,3,2,PConc,3.0,2.0,3.0,3.0,881.0,1.0,0.0,425.0,1306.0,GasA,3,1,SBrkr,1306,0,0,1306,1.0,0.0,2,0,1,1,3.0,5,7.0,1,3.0,Attchd,3.0,2.0,624.0,2.0,2.0,2,170,63,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,184500,2612.0,False,False,0,4,0.2,1.2000000000000002,4,False,522.4,False,63,1.023073644322256,1.264241649599429
1677,120,RL,80.0,10307,Pave,,IR1,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,8.0,176.0,3,2,PConc,3.0,2.0,1.0,3.0,876.0,1.0,0.0,474.0,1350.0,GasA,3,1,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,3.0,2.0,484.0,2.0,2.0,2,192,26,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,212500,2708.0,False,True,1,1,0.5,3.0,2,False,451.3333333333333,False,26,1.005261483223023,1.264241649599429
1678,20,RL,100.0,14836,Pave,,IR1,HLS,4.0,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,8.0,730.0,3,2,PConc,3.0,2.0,4.0,3.0,2146.0,1.0,0.0,346.0,2492.0,GasA,3,1,SBrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,3.0,8,7.0,1,3.0,Attchd,4.0,3.0,949.0,2.0,2.0,2,226,235,0,0,0,0,0.0,0.0,,0,2,2009,WD,Abnorml,552000,4984.0,False,False,0,4,0.16666666666666669,2.0,5,True,623.0,False,235,1.023073644322256,1.264241649599429
1679,20,RL,117.0,15262,Pave,,IR1,Lvl,4.0,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,5.0,470.0,3,2,PConc,3.0,2.0,4.0,3.0,1557.0,1.0,0.0,643.0,2200.0,GasA,3,1,SBrkr,2200,0,0,2200,1.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,4.0,3.0,685.0,2.0,2.0,2,208,55,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,382500,4400.0,False,True,1,5,0.14285714285714288,1.7142857142857144,6,True,550.0,False,55,1.005261483223023,1.264241649599429
1680,120,RL,44.0,7390,Pave,,IR1,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,5.0,308.0,3,2,PConc,3.0,2.0,1.0,3.0,800.0,1.0,0.0,1084.0,1884.0,GasA,3,1,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,4.0,2.0,649.0,2.0,2.0,2,231,90,0,0,0,0,0.0,0.0,,0,5,2009,New,Partial,320000,3768.0,True,True,1,0,0.5,4.0,1,False,628.0,False,90,1.005261483223023,1.264241649599429
1681,120,RL,48.0,6472,Pave,,Reg,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,5.0,500.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1451.0,1451.0,GasA,3,1,SBrkr,1456,0,0,1456,0.0,0.0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,3.0,2.0,539.0,2.0,2.0,2,192,42,0,0,0,0,0.0,0.0,,0,4,2009,WD,Normal,248500,2907.0,True,True,1,1,0.5,3.0,1,False,484.5,False,42,1.005261483223023,1.264241649599429
1682,20,RL,129.0,16770,Pave,,Reg,Lvl,4.0,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,5.0,270.0,3,2,PConc,3.0,2.0,4.0,3.0,1196.0,1.0,0.0,516.0,1712.0,GasA,3,1,SBrkr,1712,0,0,1712,1.0,0.0,2,0,3,1,3.0,8,7.0,1,3.0,Attchd,3.0,3.0,701.0,2.0,2.0,2,218,183,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,286500,3424.0,False,False,2,6,0.12500000000000003,1.1250000000000004,7,False,428.0,False,183,0.9564583358714984,1.264241649599429
1683,120,RL,48.0,3480,Pave,,Reg,Lvl,4.0,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,8.0,163.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1405.0,1405.0,GasA,3,1,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,3.0,6,7.0,1,2.0,Attchd,3.0,2.0,478.0,2.0,2.0,2,148,36,0,0,0,0,0.0,0.0,,0,11,2009,WD,Normal,173000,2810.0,False,False,2,6,0.14285714285714288,0.8571428571428572,6,False,468.3333333333333,False,36,0.9564583358714984,1.264241649599429
1684,60,RL,63.0,10928,Pave,,Reg,Lvl,4.0,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,GasA,3,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,4.0,2.0,390.0,2.0,2.0,2,100,0,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,184000,2184.0,False,True,1,4,0.2,1.6,4,False,273.0,False,0,1.005261483223023,1.1037830103946835
1685,60,RL,57.0,8918,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,3.0,1.0,0.0,1.0,0.0,745.0,745.0,GasA,3,1,SBrkr,745,745,0,1490,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,4.0,2.0,392.0,2.0,2.0,2,36,20,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,167800,2235.0,False,True,1,3,0.2,1.6,4,False,319.2857142857143,False,20,1.005261483223023,1.1037830103946835
1686,120,RL,43.0,3182,Pave,,Reg,Lvl,4.0,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,16.0,3,2,PConc,3.0,2.0,3.0,3.0,16.0,1.0,0.0,1204.0,1220.0,GasA,3,1,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,3.0,5,7.0,1,3.0,Attchd,4.0,2.0,397.0,2.0,2.0,2,100,16,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,180000,2440.0,False,True,2,3,0.2,1.6,4,False,488.0,False,16,0.9564583358714984,1.0089159808736952
1687,80,RL,59.0,9434,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,WdShing,Wd Shng,0.0,0.0,3,2,PConc,3.0,2.0,2.0,1.0,0.0,1.0,0.0,384.0,384.0,GasA,3,1,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,3.0,6,7.0,1,3.0,BuiltIn,4.0,2.0,400.0,2.0,2.0,2,100,0,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,170000,1758.0,False,True,2,4,0.16666666666666669,1.3333333333333335,5,False,293.0,False,0,0.9564583358714984,1.1037830103946835
1688,60,RL,62.0,7984,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,200.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,868.0,868.0,GasA,3,1,SBrkr,868,762,0,1630,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,BuiltIn,4.0,2.0,436.0,2.0,2.0,2,120,48,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,189500,2498.0,False,False,2,4,0.16666666666666669,1.3333333333333335,5,False,356.85714285714283,False,48,0.9564583358714984,1.1037830103946835
1689,60,RL,61.0,10125,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,2.0,1.0,0.0,1.0,0.0,846.0,846.0,GasA,3,1,SBrkr,846,748,0,1594,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,4.0,2.0,434.0,2.0,2.0,2,300,48,0,0,0,0,0.0,4.0,,0,7,2009,WD,Normal,195500,2440.0,False,True,1,5,0.16666666666666669,1.3333333333333335,5,False,348.57142857142856,False,48,1.005261483223023,1.1037830103946835
1690,60,RL,,8965,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,652.0,1.0,0.0,130.0,782.0,GasA,3,1,SBrkr,806,683,0,1489,1.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,4.0,2.0,400.0,2.0,2.0,2,0,75,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,192000,2271.0,False,True,1,6,0.14285714285714288,1.142857142857143,6,False,283.875,False,75,1.005261483223023,1.1037830103946835
1691,60,RL,,8174,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,494.0,1.0,0.0,204.0,698.0,GasA,3,1,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,3.0,7,7.0,1,2.0,Attchd,4.0,2.0,393.0,2.0,2.0,2,100,56,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,178000,2040.0,False,True,1,6,0.14285714285714288,1.142857142857143,6,False,291.42857142857144,False,56,1.005261483223023,1.1037830103946835
1692,60,RL,,12891,Pave,,IR1,Lvl,4.0,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,0.0,,3,2,PConc,3.0,2.0,1.0,3.0,651.0,1.0,0.0,219.0,870.0,GasA,3,1,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4,1,3.0,8,7.0,1,3.0,BuiltIn,4.0,3.0,644.0,2.0,2.0,2,0,48,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,257500,2874.0,False,True,1,7,0.12500000000000003,1.5000000000000004,7,False,359.25,False,48,1.005261483223023,1.1037830103946835
1693,80,RL,61.0,9734,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,2.0,3.0,241.0,2.0,113.0,30.0,384.0,GasA,3,1,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,3.0,7,7.0,0,0.0,BuiltIn,4.0,2.0,400.0,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,167000,1758.0,False,True,1,5,0.16666666666666669,1.3333333333333335,5,False,251.14285714285714,False,0,1.005261483223023,1.1037830103946835
1694,60,RL,42.0,8433,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,3.0,2.0,1.0,3.0,683.0,1.0,0.0,111.0,794.0,GasA,3,1,SBrkr,819,695,0,1514,1.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,Attchd,4.0,2.0,394.0,2.0,2.0,2,0,72,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,190000,2308.0,False,True,1,9,0.09999999999999998,0.7999999999999998,9,False,329.7142857142857,False,72,1.005261483223023,1.1037830103946835
1695,80,RL,62.0,7750,Pave,,Reg,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,384.0,384.0,GasA,3,1,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,BuiltIn,3.0,2.0,400.0,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,156000,1814.0,False,False,0,9,0.0909090909090909,0.5454545454545454,10,False,259.14285714285717,False,0,1.023073644322256,1.1037830103946835
1696,60,RL,,15896,Pave,,IR2,Lvl,4.0,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,210.0,3,2,PConc,3.0,2.0,1.0,3.0,913.0,1.0,0.0,264.0,1177.0,GasA,3,1,SBrkr,1223,1089,0,2312,1.0,0.0,2,1,4,1,3.0,8,7.0,1,2.0,BuiltIn,4.0,3.0,658.0,2.0,2.0,2,298,0,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,245000,3489.0,False,True,1,10,0.0909090909090909,1.0909090909090908,10,False,436.125,False,0,1.005261483223023,1.1037830103946835
1697,80,RL,64.0,7848,Pave,,IR1,Lvl,4.0,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,1.0,1.0,0.0,1.0,0.0,384.0,384.0,GasA,3,1,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,2.0,7,7.0,1,2.0,BuiltIn,4.0,2.0,410.0,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,168000,1814.0,False,True,1,10,0.0909090909090909,0.7272727272727272,10,False,259.14285714285717,False,0,1.005261483223023,1.1037830103946835
1698,60,RL,106.0,12720,Pave,,Reg,Lvl,4.0,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,5.0,150.0,3,2,PConc,3.0,2.0,2.0,3.0,1173.0,1.0,0.0,282.0,1455.0,GasA,3,1,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,3.0,10,7.0,2,2.0,BuiltIn,3.0,3.0,810.0,2.0,2.0,2,252,30,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,327000,4142.0,False,False,2,9,0.09999999999999998,0.8999999999999998,9,True,414.2,False,30,0.9564583358714984,1.1795619731956315
1699,20,RL,,10750,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,Wd Sdng,Wd Sdng,5.0,634.0,3,2,PConc,3.0,2.0,3.0,2.0,236.0,3.0,1526.0,262.0,2024.0,GasA,3,1,SBrkr,2063,0,0,2063,1.0,0.0,2,0,3,1,3.0,7,7.0,2,3.0,Attchd,4.0,3.0,815.0,2.0,2.0,2,182,56,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,315000,4087.0,False,True,1,14,0.0625,0.75,15,True,583.8571428571429,False,56,1.005261483223023,1.1795619731956315
1700,60,RL,79.0,9085,Pave,,Reg,Lvl,4.0,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,286.0,3,2,PConc,3.0,2.0,1.0,3.0,816.0,1.0,0.0,254.0,1070.0,GasA,3,1,SBrkr,1094,967,0,2061,1.0,0.0,2,1,3,1,3.0,7,7.0,1,2.0,Attchd,4.0,2.0,647.0,2.0,2.0,2,296,102,209,0,0,0,0.0,0.0,,0,11,2009,WD,Normal,260000,3131.0,False,False,2,13,0.06666666666666667,0.5333333333333333,14,False,447.2857142857143,False,311,0.9564583358714984,1.1795619731956315
1701,60,RL,,11692,Pave,,IR1,Lvl,4.0,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,5.0,372.0,3,2,PConc,3.0,2.0,1.0,3.0,624.0,1.0,0.0,549.0,1173.0,GasA,3,1,SBrkr,1215,1017,0,2232,1.0,0.0,2,1,3,1,3.0,8,7.0,1,2.0,Attchd,3.0,2.0,623.0,2.0,2.0,2,173,165,0,0,0,0,0.0,0.0,,0,10,2009,WD,Normal,263550,3405.0,False,False,2,15,0.0588235294117647,0.3529411764705882,16,False,425.625,False,165,0.9564583358714984,1.1795619731956315
1702,20,RL,86.0,11194,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,8.0,240.0,3,2,PConc,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1696.0,1696.0,GasA,3,1,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,3.0,7,7.0,0,0.0,Attchd,3.0,3.0,972.0,2.0,2.0,2,120,56,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,275000,3392.0,True,False,2,1,0.5,4.5,1,False,484.57142857142856,False,56,0.9564583358714984,1.177355159654888
1703,20,RL,78.0,10206,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,5.0,294.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1614.0,1614.0,GasA,3,1,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,4.0,3.0,726.0,2.0,2.0,2,144,44,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,257500,3272.0,True,False,2,1,0.5,6.0,1,False,467.42857142857144,False,44,0.9564583358714984,1.177355159654888
1704,20,RL,85.0,10130,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,8.0,260.0,3,2,PConc,3.0,2.0,3.0,3.0,1294.0,1.0,0.0,408.0,1702.0,GasA,3,1,SBrkr,1702,0,0,1702,1.0,0.0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,3.0,3.0,844.0,2.0,2.0,2,0,69,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,275500,3404.0,False,False,0,2,0.33333333333333337,3.0,2,False,486.2857142857143,False,69,1.023073644322256,1.177355159654888
1705,20,RL,76.0,9139,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,8.0,206.0,3,2,PConc,3.0,2.0,3.0,3.0,379.0,1.0,0.0,1043.0,1422.0,GasA,3,1,SBrkr,1432,0,0,1432,0.0,0.0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,4.0,2.0,492.0,2.0,2.0,2,297,50,0,0,0,0,0.0,0.0,,0,9,2009,WD,Normal,245000,2854.0,False,False,2,3,0.25,2.0,3,False,407.7142857142857,False,50,0.9564583358714984,1.177355159654888
1706,20,RL,85.0,11128,Pave,,Reg,Lvl,4.0,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,8.0,198.0,3,2,PConc,3.0,2.0,4.0,3.0,2158.0,1.0,0.0,300.0,2458.0,GasA,3,1,SBrkr,2490,0,0,2490,1.0,0.0,2,0,2,1,3.0,9,7.0,2,3.0,Attchd,4.0,3.0,795.0,2.0,2.0,2,70,226,0,0,0,0,0.0,5.0,,0,10,2009,WD,Normal,468000,4948.0,False,False,2,3,0.2,2.4000000000000004,4,True,549.7777777777778,False,226,0.9564583358714984,1.177355159654888
1707,20,FV,90.0,7993,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,GasA,3,1,SBrkr,1436,0,0,1436,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,4.0,2.0,529.0,2.0,2.0,2,0,121,0,0,0,0,0.0,0.0,,0,10,2009,New,Partial,225000,2872.0,True,False,2,0,0.5,4.0,1,False,478.6666666666667,False,121,0.9564583358714984,1.177355159654888
1708,20,FV,72.0,8640,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1402.0,1402.0,GasA,3,1,SBrkr,1402,0,0,1402,0.0,0.0,2,0,3,1,3.0,7,7.0,0,0.0,Attchd,3.0,2.0,625.0,2.0,2.0,2,205,126,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,229800,2804.0,True,True,1,1,0.5,3.0,1,False,400.57142857142856,False,126,1.005261483223023,1.177355159654888
1709,20,FV,112.0,12606,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,8.0,120.0,3,2,PConc,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1530.0,1530.0,GasA,3,1,SBrkr,1530,0,0,1530,0.0,0.0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,3.0,3.0,984.0,2.0,2.0,2,212,136,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,250000,3060.0,False,True,1,1,0.5,4.5,2,False,437.14285714285717,False,136,1.005261483223023,1.177355159654888
1710,20,FV,75.0,7500,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,8.0,238.0,3,2,PConc,3.0,2.0,1.0,3.0,24.0,1.0,0.0,1348.0,1372.0,GasA,3,1,SBrkr,1448,0,0,1448,0.0,0.0,2,0,2,1,3.0,6,7.0,1,3.0,Attchd,3.0,2.0,692.0,2.0,2.0,2,0,140,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,238500,2820.0,False,True,1,2,0.25,1.5,3,False,470.0,False,140,1.005261483223023,1.177355159654888
1711,60,FV,84.0,10603,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,8.0,121.0,3,2,PConc,3.0,3.0,1.0,3.0,682.0,1.0,0.0,218.0,900.0,GasA,3,1,SBrkr,909,886,0,1795,1.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,4.0,3.0,782.0,2.0,2.0,2,168,45,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,270000,2695.0,False,True,1,3,0.25,3.0,3,False,336.875,False,45,1.005261483223023,1.177355159654888
1712,20,FV,65.0,8125,Pave,,Reg,Lvl,4.0,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,5.0,288.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1836.0,1836.0,GasA,3,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,3.0,8,7.0,1,3.0,Attchd,4.0,2.0,517.0,2.0,2.0,2,0,175,0,0,0,0,0.0,0.0,,0,10,2009,New,Partial,264500,3672.0,True,False,2,0,1.0,8.0,1,False,459.0,False,175,0.9564583358714984,1.177355159654888
1713,20,FV,85.0,10625,Pave,,Reg,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,1430.0,1.0,0.0,222.0,1652.0,GasA,3,1,SBrkr,1662,0,0,1662,1.0,0.0,2,0,3,1,3.0,8,7.0,1,3.0,Attchd,3.0,3.0,711.0,2.0,2.0,2,168,120,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,291000,3314.0,False,False,0,2,0.25,2.25,3,False,414.25,False,120,1.023073644322256,1.177355159654888
1714,20,FV,68.0,8736,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,771.0,3.0,360.0,422.0,1553.0,GasA,3,1,SBrkr,1553,0,0,1553,1.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,588.0,2.0,2.0,2,192,88,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,234500,3106.0,False,True,2,5,0.14285714285714288,0.8571428571428572,6,False,517.6666666666666,False,88,0.9564583358714984,1.177355159654888
1715,60,FV,65.0,8127,Pave,,IR1,Lvl,4.0,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,410.0,1.0,0.0,402.0,812.0,GasA,3,1,SBrkr,812,841,0,1653,1.0,0.0,2,1,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,628.0,2.0,2.0,2,0,45,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,209000,2465.0,False,False,0,6,0.14285714285714288,0.8571428571428572,6,False,410.8333333333333,False,45,1.023073644322256,1.177355159654888
