Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,RecentRemodel
201,20,RM,80.0,8546,Pave,,Reg,Lvl,4,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1121,1121,GasA,5,1,SBrkr,1121,0,0,1121,0,0,2,0,2,1,3,5,10,0,,Attchd,2003.0,3.0,2,440,3.0,3.0,3,132,64,0,0,0,0,,,,0,2010,WD,Normal,140000,2242,False,False,True
202,20,RL,75.0,10125,Pave,,Reg,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,641,1.0,279,276,1196,GasA,3,1,SBrkr,1279,0,0,1279,0,1,2,0,3,1,3,6,10,2,2.0,Detchd,1980.0,2.0,2,473,3.0,3.0,3,238,83,0,0,0,0,,4.0,,0,2008,WD,Normal,171500,2475,False,False,False
203,50,RL,50.0,7000,Pave,,Reg,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,2.0,3.0,2.0,1.0,617,0.0,0,0,617,GasA,4,1,SBrkr,865,445,0,1310,0,0,2,0,2,1,3,6,8,0,,Attchd,1924.0,2.0,1,398,3.0,3.0,3,0,0,126,0,0,0,,,,0,2006,COD,Normal,112000,1927,False,True,False
204,120,RM,,4438,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,4,3,PConc,4.0,3.0,4.0,5.0,662,0.0,0,186,848,GasA,5,1,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,10,1,4.0,Attchd,2004.0,3.0,2,420,3.0,3.0,3,149,0,0,0,0,0,,,,0,2008,WD,Normal,149000,1696,False,False,False
205,50,RM,50.0,3500,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,2.0,1.0,312,0.0,0,408,720,GasA,3,1,SBrkr,720,564,0,1284,0,0,1,1,2,1,3,5,10,0,,Detchd,1948.0,2.0,1,240,3.0,3.0,3,0,35,0,0,0,0,,2.0,,0,2009,WD,Normal,110000,2004,False,True,True
206,20,RL,99.0,11851,Pave,,Reg,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1424,1424,GasA,5,1,SBrkr,1442,0,0,1442,0,0,2,0,3,1,3,5,10,0,,Attchd,1990.0,3.0,2,500,3.0,3.0,3,0,34,0,508,0,0,,,,0,2009,WD,Normal,180500,2866,False,True,False
207,20,RL,40.0,13673,Pave,,IR1,Lvl,4,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,1140,1140,GasA,3,1,SBrkr,1696,0,0,1696,0,0,1,1,3,1,3,8,7,1,3.0,Attchd,1962.0,3.0,1,349,3.0,3.0,3,0,30,0,0,0,0,,,,0,2007,WD,Normal,143900,2836,False,False,False
208,20,RL,,12493,Pave,,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,2.0,4.0,419,2.0,306,375,1100,GasA,3,1,SBrkr,1100,0,0,1100,1,0,1,0,3,1,3,6,10,1,1.0,Attchd,1960.0,3.0,1,312,3.0,3.0,3,355,0,0,0,0,0,,3.0,,0,2008,WD,Normal,141000,2200,False,True,False
209,60,RL,,14364,Pave,,IR1,Low,4,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4,3,CBlock,4.0,3.0,5.0,5.0,1065,0.0,0,92,1157,GasA,5,1,SBrkr,1180,882,0,2062,1,0,2,1,3,1,3,7,10,1,4.0,Attchd,1988.0,4.0,2,454,3.0,3.0,3,60,55,0,0,154,0,,,,0,2007,WD,Normal,277000,3219,False,True,True
210,20,RL,75.0,8250,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,3,3,CBlock,4.0,3.0,2.0,2.0,787,0.0,0,305,1092,GasA,5,1,SBrkr,1092,0,0,1092,1,0,1,0,3,1,3,6,10,0,,Attchd,1964.0,3.0,2,504,3.0,4.0,3,0,0,0,0,0,0,,4.0,,0,2008,WD,Normal,145000,2184,False,True,False
211,30,RL,67.0,5604,Pave,,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3.0,2.0,2.0,468,0.0,0,396,864,GasA,3,0,FuseA,864,0,0,864,1,0,1,0,2,1,3,5,10,0,,,,,0,0,,,3,0,0,96,0,0,0,,,,0,2008,WD,Normal,98000,1728,False,True,False
212,20,RL,83.0,10420,Pave,,Reg,Lvl,4,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,5.0,36,0.0,0,1176,1212,GasA,5,1,SBrkr,1212,0,0,1212,0,0,2,0,3,1,4,6,10,0,,Attchd,2009.0,3.0,2,460,3.0,3.0,3,100,22,0,0,0,0,,,,0,2010,WD,Normal,186000,2424,True,False,False
213,60,FV,72.0,8640,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,5.0,822,0.0,0,78,900,GasA,5,1,SBrkr,932,920,0,1852,1,0,2,1,3,1,4,7,10,1,3.0,Attchd,2009.0,3.0,2,644,3.0,3.0,3,168,108,0,0,0,0,,,,0,2009,New,Partial,252678,2752,True,True,False
214,20,RL,43.0,13568,Pave,,IR2,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,4.0,716,0.0,0,274,990,GasA,5,1,SBrkr,990,0,0,990,0,1,1,0,3,1,3,5,10,0,,Attchd,1996.0,2.0,2,576,3.0,3.0,3,224,0,0,0,0,0,,,,0,2006,WD,Normal,156000,1980,False,True,False
215,60,RL,,10900,Pave,,IR1,Lvl,4,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,CBlock,4.0,3.0,2.0,5.0,378,0.0,0,311,689,GasA,5,1,SBrkr,689,703,0,1392,0,0,1,1,3,1,3,6,10,0,,Attchd,1977.0,4.0,1,299,3.0,3.0,3,0,36,0,0,0,0,,4.0,Shed,450,2010,WD,Normal,161750,2081,False,False,False
216,20,RL,72.0,10011,Pave,,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,3,3,CBlock,3.0,3.0,2.0,3.0,360,0.0,0,710,1070,GasA,3,1,SBrkr,1236,0,0,1236,0,1,1,0,2,1,4,6,8,1,2.0,Attchd,1957.0,2.0,1,447,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2006,WD,Normal,134450,2306,False,True,False
217,20,RL,65.0,8450,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,4,3,PConc,4.0,3.0,3.0,5.0,946,0.0,0,490,1436,GasA,5,1,SBrkr,1436,0,0,1436,1,0,2,0,3,1,4,8,10,0,,Attchd,2004.0,2.0,2,484,3.0,3.0,3,139,98,0,0,0,0,,,,0,2008,WD,Normal,210000,2872,False,True,False
218,70,RM,57.0,9906,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,686,686,GasA,2,0,SBrkr,810,518,0,1328,0,0,1,0,3,1,3,8,10,0,,Detchd,1940.0,2.0,1,210,3.0,3.0,3,0,172,60,0,0,0,,,,0,2006,WD,Family,107000,2014,False,False,False
219,50,RL,,15660,Pave,,IR1,Lvl,4,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3.0,3.0,2.0,3.0,341,0.0,0,457,798,GasA,5,1,SBrkr,1137,817,0,1954,0,1,1,1,3,1,4,8,10,2,3.0,Attchd,1939.0,2.0,2,431,3.0,3.0,3,0,119,150,0,0,0,,,,0,2008,WD,Normal,311500,2752,False,True,False
220,120,RL,43.0,3010,Pave,,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,4.0,5.0,16,0.0,0,1232,1248,GasA,5,1,SBrkr,1248,0,0,1248,0,0,2,0,2,1,4,5,10,0,,Attchd,2005.0,4.0,2,438,3.0,3.0,3,108,0,0,0,0,0,,,,0,2006,New,Partial,167240,2496,True,False,True
221,20,RL,73.0,8990,Pave,,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,0.0,0,0.0,0,1498,1498,GasA,5,1,SBrkr,1498,0,0,1498,0,0,2,0,2,1,4,5,10,0,,Attchd,2006.0,3.0,2,675,3.0,3.0,3,351,33,0,0,0,0,,,,0,2006,New,Partial,204900,2996,True,True,False
222,60,RL,,8068,Pave,,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1010,1010,GasA,5,1,SBrkr,1010,1257,0,2267,0,0,2,1,4,1,4,8,10,1,3.0,BuiltIn,2002.0,3.0,2,390,3.0,3.0,3,120,46,0,0,0,0,,,,0,2009,ConLI,Normal,200000,3277,False,False,False
223,60,RL,85.0,11475,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,2.0,4.0,550,0.0,0,163,713,GasA,3,1,SBrkr,811,741,0,1552,1,0,2,1,3,1,3,6,10,1,3.0,Attchd,1975.0,3.0,2,434,3.0,3.0,3,209,208,0,0,0,0,,4.0,,0,2006,WD,Normal,179900,2265,False,False,False
224,20,RL,70.0,10500,Pave,,Reg,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,524,1.0,180,160,864,GasA,4,1,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,10,0,,Detchd,1989.0,2.0,2,576,3.0,3.0,3,216,0,0,0,0,0,,,,0,2009,WD,Abnorml,97000,1728,False,False,False
225,20,RL,103.0,13472,Pave,,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,5,3,PConc,5.0,3.0,5.0,5.0,56,0.0,0,2336,2392,GasA,5,1,SBrkr,2392,0,0,2392,0,0,2,0,3,1,5,8,10,1,5.0,Attchd,2003.0,4.0,3,968,3.0,3.0,3,248,105,0,0,0,0,,,,0,2009,WD,Normal,386250,4784,False,True,False
226,160,RM,21.0,1680,Pave,,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,630,630,GasA,3,1,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,10,0,,Detchd,1991.0,2.0,1,280,3.0,3.0,3,0,0,0,0,0,0,,,,0,2009,COD,Abnorml,112000,1932,False,True,False
227,60,RL,82.0,9950,Pave,,IR1,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4.0,3.0,2.0,5.0,565,0.0,0,638,1203,GasA,5,1,SBrkr,1214,1306,0,2520,0,0,2,1,4,1,4,9,10,1,3.0,Attchd,1995.0,3.0,3,721,3.0,3.0,3,224,114,0,0,0,0,,,,0,2007,WD,Abnorml,290000,3723,False,True,False
228,160,RM,21.0,1869,Pave,,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,3.0,3.0,2.0,2.0,321,0.0,0,162,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,10,0,,Detchd,1987.0,2.0,1,280,3.0,3.0,3,0,0,0,0,0,0,,,,0,2008,WD,Normal,106000,1470,False,False,False
229,20,RL,70.0,8521,Pave,,Reg,Lvl,4,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,842,0.0,0,70,912,GasA,3,1,SBrkr,912,0,0,912,0,0,1,0,3,1,3,5,10,1,2.0,Detchd,1974.0,2.0,1,336,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2010,WD,Normal,125000,1824,False,True,False
230,120,RL,43.0,3182,Pave,,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,4.0,5.0,16,0.0,0,1357,1373,GasA,5,1,SBrkr,1555,0,0,1555,0,0,2,0,2,1,4,7,10,1,3.0,Attchd,2005.0,4.0,2,430,3.0,3.0,3,143,20,0,0,0,0,,,,0,2009,WD,Normal,192500,2928,False,True,True
231,20,RL,73.0,8760,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,1194,1194,GasA,3,1,SBrkr,1194,0,0,1194,1,0,1,0,3,1,3,6,10,0,,Attchd,1959.0,3.0,1,312,3.0,3.0,3,0,0,120,0,0,0,,,,0,2010,WD,Normal,148000,2388,False,True,False
232,60,RL,174.0,15138,Pave,,IR1,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4.0,3.0,2.0,5.0,689,0.0,0,773,1462,GasA,5,1,SBrkr,1490,1304,0,2794,1,0,2,1,4,1,5,9,10,1,3.0,Attchd,1995.0,4.0,3,810,3.0,3.0,3,0,146,202,0,0,0,,,,0,2009,WD,Normal,403000,4256,False,True,True
233,160,RM,21.0,1680,Pave,,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,483,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,10,1,1.0,Attchd,1972.0,2.0,1,288,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Normal,94500,1470,False,True,False
234,20,RL,75.0,10650,Pave,,Reg,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,4.0,4.0,1.0,182,4.0,712,0,894,GasA,3,1,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,10,0,,Attchd,1976.0,2.0,1,308,3.0,3.0,3,365,0,0,0,0,0,,4.0,,0,2010,WD,Normal,128200,1788,False,False,False
235,60,RL,,7851,Pave,,Reg,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4.0,3.0,2.0,5.0,625,0.0,0,235,860,GasA,5,1,SBrkr,860,1100,0,1960,1,0,2,1,4,1,4,8,10,2,3.0,BuiltIn,2002.0,4.0,2,440,3.0,3.0,3,288,48,0,0,0,0,,,,0,2010,WD,Normal,216500,2820,False,True,False
236,160,RM,21.0,1680,Pave,,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,3,3,CBlock,3.0,3.0,2.0,4.0,358,0.0,0,125,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,10,0,,Detchd,1971.0,2.0,1,264,3.0,3.0,3,0,0,0,0,0,0,,,,0,2008,WD,Normal,89500,1470,False,True,False
237,20,RL,65.0,8773,Pave,,Reg,Lvl,4,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,4,3,PConc,4.0,3.0,4.0,5.0,24,0.0,0,1390,1414,GasA,5,1,SBrkr,1414,0,0,1414,0,0,2,0,3,1,4,6,10,0,,Attchd,2004.0,3.0,2,494,3.0,3.0,3,132,105,0,0,0,0,,,,0,2010,WD,Normal,185500,2828,False,True,False
238,60,RL,,9453,Pave,,IR1,Lvl,4,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,2.0,3.0,402,0.0,0,594,996,GasA,5,1,SBrkr,1014,730,0,1744,0,0,2,1,3,1,4,7,10,0,,Attchd,1993.0,3.0,2,457,3.0,3.0,3,370,70,0,238,0,0,,,,0,2010,WD,Normal,194500,2740,False,False,False
239,20,RL,93.0,12030,Pave,,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,5,3,PConc,5.0,3.0,2.0,0.0,0,0.0,0,1694,1694,GasA,5,1,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,10,0,,Attchd,2007.0,4.0,3,818,3.0,3.0,3,168,228,0,0,0,0,,,,0,2007,New,Partial,318000,3388,True,False,False
240,50,RL,52.0,8741,Pave,,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,2.0,2.0,1.0,94,0.0,0,641,735,GasA,3,1,FuseA,798,689,0,1487,0,0,1,1,3,1,3,7,10,1,4.0,Detchd,1949.0,2.0,1,220,3.0,3.0,3,0,140,0,0,0,0,,4.0,,0,2010,WD,Normal,113000,2222,False,True,True
241,20,FV,75.0,9000,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4.0,3.0,4.0,5.0,1078,0.0,0,488,1566,GasA,5,1,SBrkr,1566,0,0,1566,1,0,2,0,3,1,4,7,10,0,,Attchd,2008.0,3.0,2,750,3.0,3.0,3,144,168,0,0,0,0,,,,0,2010,WD,Normal,262500,3132,False,True,False
242,30,RM,40.0,3880,Pave,,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,4.0,329,0.0,0,357,686,GasA,4,1,SBrkr,866,0,0,866,0,0,1,0,2,1,4,4,10,0,,,,,0,0,,,3,58,42,0,0,0,0,,,,0,2007,WD,Normal,110500,1552,False,True,False
243,50,RM,63.0,5000,Pave,,Reg,Lvl,4,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,0.0,0,0.0,0,540,540,GasA,4,0,FuseA,889,551,0,1440,0,0,1,0,3,1,3,6,10,0,,Attchd,1940.0,2.0,1,352,2.0,3.0,3,0,0,77,0,0,0,,,,0,2006,WD,Normal,79000,1980,False,True,False
244,160,RL,75.0,10762,Pave,,Reg,Lvl,4,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,2.0,0.0,0,0.0,0,626,626,GasA,3,1,SBrkr,626,591,0,1217,0,0,1,1,3,1,3,6,10,1,3.0,Attchd,1980.0,3.0,1,288,3.0,3.0,3,0,28,0,0,0,0,,,,0,2009,WD,Normal,120000,1843,False,True,False
245,60,RL,,8880,Pave,,IR1,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,5.0,695,0.0,0,253,948,GasA,5,1,SBrkr,1222,888,0,2110,1,0,2,1,3,1,4,8,10,2,2.0,Attchd,1994.0,3.0,2,463,3.0,3.0,3,0,130,0,0,0,0,,,,0,2010,WD,Normal,205000,3058,False,True,False
246,20,RL,80.0,10400,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,3,3,CBlock,4.0,3.0,4.0,5.0,929,0.0,0,916,1845,GasA,4,1,SBrkr,1872,0,0,1872,0,1,2,0,3,1,3,6,10,1,3.0,Attchd,1988.0,4.0,2,604,3.0,3.0,3,197,39,0,0,0,0,,,,0,2006,WD,Normal,241500,3717,False,True,False
247,190,RM,69.0,9142,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,Stone,2.0,3.0,2.0,0.0,0,0.0,0,1020,1020,GasA,4,0,FuseP,908,1020,0,1928,0,0,2,0,4,2,2,9,10,0,,Detchd,1910.0,2.0,1,440,1.0,1.0,3,0,60,112,0,0,0,,,,0,2006,WD,Normal,137000,2948,False,True,False
248,20,RL,75.0,11310,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,1367,1367,GasA,5,1,SBrkr,1375,0,0,1375,0,0,1,0,2,1,3,5,10,1,3.0,Attchd,1954.0,2.0,2,451,3.0,3.0,3,0,30,0,0,0,0,,,,0,2006,WD,Normal,140000,2742,False,True,False
249,60,RL,72.0,11317,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,840,840,GasA,5,1,SBrkr,840,828,0,1668,0,0,2,1,3,1,4,8,10,0,,Attchd,2003.0,3.0,2,500,3.0,3.0,3,144,68,0,0,0,0,,,,0,2007,WD,Normal,180000,2508,False,False,False
250,50,RL,,159000,Pave,,IR2,Low,4,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,4,3,CBlock,4.0,3.0,5.0,2.0,697,0.0,0,747,1444,GasA,4,1,SBrkr,1444,700,0,2144,0,1,2,0,4,1,4,7,10,2,3.0,Attchd,1958.0,4.0,2,389,3.0,3.0,3,0,98,0,0,0,0,,,Shed,500,2007,WD,Normal,277000,3588,False,True,False
251,30,RL,55.0,5350,Pave,,IR1,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,1,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,728,728,GasA,5,1,SBrkr,1306,0,0,1306,0,0,1,0,3,1,2,6,5,0,,,,,0,0,,,3,263,0,0,0,0,0,,3.0,Shed,450,2010,WD,Normal,76500,2034,False,True,False
252,120,RM,44.0,4750,Pave,,IR1,HLS,4,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,4,3,PConc,4.0,3.0,5.0,5.0,1573,0.0,0,0,1573,GasA,5,1,SBrkr,1625,0,0,1625,1,1,2,0,2,1,4,5,10,1,4.0,Attchd,2006.0,4.0,2,538,3.0,3.0,3,123,0,0,0,153,0,,,,0,2007,WD,Family,235000,3198,True,False,True
253,60,RL,65.0,8366,Pave,,IR1,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,798,798,GasA,5,1,SBrkr,798,842,0,1640,0,0,2,1,3,1,4,6,10,0,,Attchd,2004.0,3.0,2,520,3.0,3.0,3,138,45,0,0,0,0,,,,0,2008,WD,Normal,173000,2438,False,False,False
